"","Satisfaccion_con_pisos","Satisfaccion_con_muros_y_techos","Satisfaccion_con_pintura_y_recubrimientos","Satisfaccion_con_iluminacion_natural","Satisfaccion_con_ventilacion_natural","Satisfaccion_con_proteccion_contra_exterior","Satisfaccion_con_tamano_de_dormitorios","Satisfaccion_con_tamano_de_banos","Satisfaccion_con_tamano_de_cocina","Satisfaccion_con_tamano_de_sala_comedor","Satisfaccion_con_tamano_de_patio","D1","IndiceSatisfaccion"
"19707",5,4,3,5,5,4,3,3,3,4,5,-0.4635262074358,49.5408826033528
"19708",5,5,4,4,5,4,5,5,5,5,4,0.607870560741051,78.3692230235715
"19709",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19710",5,4,3,4,5,4,3,3,3,4,4,-0.854203888574053,39.0288206661115
"19711",4,3,3,3,3,4,5,5,5,5,4,-0.343389957195914,52.7734186923102
"19712",3,3,3,3,5,3,3,3,3,2,5,-1.27465432310833,27.7156558175667
"19713",3,3,3,3,3,3,3,3,3,3,3,-1.78060937471815,14.1017968827882
"19714",2,3,2,4,5,3,4,4,4,2,3,-1.28380809126818,27.4693530915569
"19715",2,2,2,5,5,5,2,2,2,2,2,-1.28338434061158,27.4807550563049
"19716",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19717",3,3,3,3,5,3,3,3,3,3,3,-1.49641926093293,21.7485712502358
"19718",4,4,2,4,3,5,4,4,4,2,2,-1.03549546730769,34.1507628799698
"19719",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"19720",5,5,4,5,5,5,5,3,2,2,2,0.0177112595828477,62.4896593163766
"19721",4,5,2,5,5,5,4,4,4,2,5,-0.112762348520018,58.9789733576686
"19722",4,3,4,3,3,3,4,3,3,2,3,-1.52477992686164,20.9854637290807
"19723",2,2,2,3,3,4,3,2,2,2,3,-1.98249596976523,8.66958384914245
"19724",5,5,5,5,5,5,4,4,4,2,5,0.432178826385737,73.6418416486656
"19725",3,3,3,5,5,5,3,3,3,2,3,-0.925978625209595,37.0975599018832
"19726",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19727",4,4,4,4,4,5,4,5,5,4,3,-0.292540814447232,54.1416292757057
"19728",5,5,4,5,5,5,3,3,3,3,3,-0.243767333552493,55.4539895072054
"19729",4,4,2,3,3,3,4,4,3,2,3,-1.48766235944485,21.9841953855915
"19730",4,4,4,5,5,4,5,5,5,5,5,0.579651886192063,77.6099360999327
"19731",3,3,4,5,5,4,4,4,3,2,4,-0.850197257122851,39.136628099216
"19732",3,4,2,5,5,5,4,4,4,4,4,-0.519743884058159,48.0282195382393
"19733",5,5,3,4,5,5,5,5,4,4,4,0.282295236151943,69.6088864531622
"19734",5,5,2,3,5,5,5,5,5,3,5,0.492853651005789,75.2744343081155
"19735",5,4,4,3,5,4,5,3,3,3,5,-0.41663398430664,50.8026233623143
"19736",3,4,2,5,5,5,5,5,5,5,5,0.571887167676333,77.4010088796093
"19737",4,4,4,5,5,5,5,3,3,4,2,-0.280930047949181,54.4540430696311
"19738",3,4,3,5,3,4,5,3,3,2,5,-0.803546184533854,40.3918801603665
"19739",4,3,4,5,5,4,4,5,4,4,5,-0.194271326246886,56.7857909372916
"19740",4,3,4,5,5,5,5,5,4,4,3,0.0233969402794164,62.6426453468649
"19741",5,3,2,3,3,2,2,3,2,2,2,-1.72582961625051,15.5757695249958
"19742",5,5,5,5,5,5,5,5,4,4,5,0.953736948717326,87.6755363041858
"19743",5,4,4,5,5,5,4,4,4,2,4,-0.159960373389468,57.7090043149079
"19744",3,4,3,3,3,5,3,5,3,3,5,-0.855999095154884,38.9805165942924
"19745",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"19746",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19747",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19748",4,4,5,5,5,4,5,5,5,5,5,0.774953007191935,82.864952138683
"19749",3,5,2,5,5,2,5,5,2,2,5,-0.23457124967446,55.7014308328125
"19750",4,4,5,5,4,4,5,4,5,5,5,0.341136359430233,71.1921392526466
"19751",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19752",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19753",4,3,3,5,5,5,4,4,4,4,4,-0.47389702616909,49.261832393608
"19754",5,5,5,5,5,5,5,3,3,3,4,0.296332545341065,69.9865918372996
"19755",3,4,2,5,5,5,4,4,4,4,5,-0.334375037690292,53.0159853829035
"19756",3,3,3,3,4,4,5,4,3,4,4,-1.12156107186167,31.8349741635488
"19757",4,3,3,5,5,3,4,5,4,4,5,-0.358609849789245,52.3638932411682
"19758",5,3,3,5,4,3,3,2,2,2,5,-1.01430803293337,34.7208584681927
"19759",4,4,4,5,5,5,3,5,2,2,5,-0.176153333746166,57.2732962864355
"19760",4,5,4,5,5,5,5,4,5,2,5,0.474565250379697,74.7823437449832
"19761",5,5,2,5,5,5,5,5,5,2,5,0.766496029887233,82.6373981382347
"19762",3,4,2,5,5,5,4,5,5,5,4,0.165007760684351,66.4530030584779
"19763",2,2,2,5,5,3,2,2,2,2,5,-1.35841765962886,25.4618148021075
"19764",5,4,3,5,5,5,4,4,4,4,5,0.013276537404745,62.3703331391687
"19765",3,3,2,5,5,4,3,3,3,2,4,-1.1642551976785,30.6861926574352
"19766",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19767",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19768",2,2,2,5,5,2,2,2,2,2,5,-1.41422185531717,23.9602773717526
"19769",4,4,4,5,3,5,4,3,3,3,3,-0.859961697212115,38.8738938710877
"19770",3,5,3,5,3,5,5,5,5,2,5,0.248154381404683,68.6902499478775
"19771",3,3,3,5,5,4,3,4,3,2,4,-1.02255227336294,34.4990286319741
"19772",2,3,2,5,5,3,3,3,2,2,3,-1.38430343091316,24.765299889249
"19773",4,5,2,5,5,3,5,5,3,3,3,-0.270133486892743,54.744548834393
"19774",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19775",5,5,3,5,5,5,5,5,5,5,5,1.13100797517884,92.4454120862177
"19776",4,5,4,4,5,5,5,5,4,5,5,0.580130819906442,77.622822888998
"19777",4,5,5,5,5,5,5,5,5,2,5,0.896582958233439,86.1376796081579
"19778",4,3,4,5,5,5,4,4,4,4,2,-0.424830207198569,50.5820855459732
"19779",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19780",5,3,4,3,3,5,5,5,4,4,5,-0.105243491282865,59.181285127166
"19781",5,3,4,5,5,5,5,5,5,5,5,0.910624059272435,86.5154870205469
"19782",3,5,5,5,5,5,5,4,2,3,5,0.228828667627842,68.1702481407314
"19783",3,3,3,3,3,3,4,3,2,2,4,-1.70424525075018,16.1565454381589
"19784",5,5,5,5,5,5,5,5,3,5,2,0.879367869947656,85.6744689282235
"19785",5,5,3,5,5,3,5,5,5,5,5,0.834209718336945,84.4593872646894
"19786",4,4,4,5,5,5,4,4,4,4,4,-0.294056521815639,54.1008457589995
"19787",4,4,3,5,5,5,5,5,5,5,5,0.712111619491595,81.1740632253376
"19788",4,3,4,3,3,4,4,4,5,5,5,-0.520785347878774,48.0001966111148
"19789",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19790",4,4,4,5,5,5,5,5,5,5,5,0.797574529918853,83.4736351003696
"19791",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19792",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19793",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19794",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19795",3,4,4,5,5,5,5,5,5,2,5,0.40633817320969,72.9465407400139
"19796",5,5,5,5,5,5,4,4,4,4,4,0.320140954871473,70.62721065863
"19797",2,2,2,2,2,3,2,2,2,2,2,-2.24889430054963,1.5015374303549
"19798",3,5,3,3,5,5,3,3,3,3,3,-0.89377417775738,37.9640930124668
"19799",3,2,2,4,4,2,2,2,2,2,2,-1.99054323345877,8.45305411515469
"19800",3,5,3,5,5,5,5,5,5,2,2,0.310579557365295,70.3699397479942
"19801",4,4,2,5,5,5,4,2,5,2,5,-0.235753886787932,55.6696093206394
"19802",4,4,4,5,5,5,4,3,3,3,4,-0.539375491970163,47.499986961202
"19803",4,5,5,5,5,4,4,4,2,4,5,-0.0537991302530485,60.5655113975064
"19804",5,5,5,3,3,5,5,4,4,4,5,0.169187869196797,66.5654782821947
"19805",3,3,3,5,5,4,4,4,4,4,2,-0.811690192969028,40.1727472914539
"19806",3,3,3,4,5,4,2,2,2,2,2,-1.52295119364141,21.0346699105595
"19807",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19808",4,4,3,5,5,5,3,3,3,3,4,-0.711730508210256,42.86238749396
"19809",4,4,5,5,5,5,3,4,4,4,2,-0.22204359808534,56.0385154828732
"19810",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19811",4,4,4,4,4,4,4,5,4,4,4,-0.697671474366778,43.2406774287979
"19812",5,2,2,2,2,2,2,2,2,2,2,-1.95594448598053,9.38401125450952
"19813",2,2,2,4,2,4,2,2,2,2,2,-2.04381969012854,7.01953118986852
"19814",3,4,4,5,4,5,3,3,2,4,5,-0.70506634238738,43.0417018681163
"19815",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19816",3,2,5,5,5,5,2,2,2,4,2,-0.814686858770781,40.0921152563157
"19817",2,2,3,4,4,4,2,2,2,2,2,-1.85696585981773,12.0472538683567
"19818",5,5,5,4,4,5,3,5,3,3,5,0.0725593205643376,63.9654697913829
"19819",3,5,2,4,4,3,4,3,3,3,3,-1.29919686578206,27.0552834924008
"19820",4,4,4,4,5,5,3,3,3,3,4,-0.831576432553385,39.6376632764149
"19821",4,4,4,5,5,5,4,4,4,4,5,-0.108687675447772,59.0886116036637
"19822",5,4,4,5,5,5,4,4,3,4,5,0.0117043566477879,62.3280300788927
"19823",5,5,5,5,5,5,4,4,4,4,4,0.320140954871473,70.62721065863
"19824",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19825",5,3,3,5,5,5,3,5,3,3,3,-0.323407579342836,53.311089523756
"19826",5,4,4,5,5,4,4,4,5,4,5,0.104420911754704,64.8227775829014
"19827",4,4,4,5,5,5,4,4,4,4,4,-0.294056521815639,54.1008457589995
"19828",4,5,5,5,5,5,4,5,4,4,3,0.303034326988832,70.1669183498507
"19829",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19830",2,2,2,5,5,5,2,2,2,2,2,-1.28338434061158,27.4807550563049
"19831",4,3,5,5,5,5,4,3,3,4,5,-0.179752143675014,57.1764622088855
"19832",4,2,2,4,4,4,2,2,2,2,3,-1.77238899303896,14.3229847456515
"19833",5,4,5,5,5,5,5,3,5,5,5,0.888633283227925,85.9237757173714
"19834",5,4,3,3,4,5,2,2,3,3,2,-1.14825893280952,31.1166081512954
"19835",4,4,3,2,2,3,2,2,3,3,5,-1.61868863841347,18.4586385738705
"19836",3,3,2,3,2,4,2,2,2,2,2,-1.9852386289711,8.59578643291725
"19837",3,3,3,5,5,2,3,3,3,3,3,-1.27858107773979,27.60999765
"19838",5,5,2,5,5,5,5,5,5,5,5,1.07425795497999,90.9184251195399
"19839",4,5,3,5,5,5,5,3,5,5,5,0.611911360928487,78.4779498433954
"19840",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19841",4,3,2,4,4,5,4,2,4,4,4,-1.0781823555561,33.0021761169175
"19842",5,4,4,4,4,4,5,4,4,5,5,-0.0756505807097416,59.9775489627185
"19843",4,4,4,5,5,5,4,4,4,4,4,-0.294056521815639,54.1008457589995
"19844",4,3,5,5,5,5,5,5,5,5,5,0.898498056992531,86.1892096487603
"19845",2,2,2,2,2,4,2,5,2,2,2,-1.80817568707072,13.3600632316943
"19846",4,5,4,5,5,5,3,3,3,2,2,-0.451194456832268,49.8726960966685
"19847",2,3,3,5,5,5,5,5,5,5,5,0.476407138587779,74.8319038910054
"19848",3,3,3,3,3,3,4,3,3,3,3,-1.69371726890531,16.4398244749982
"19849",4,3,3,5,5,5,5,4,4,3,4,-0.325717440398579,53.2489375154466
"19850",3,3,3,4,4,5,5,3,4,4,4,-0.833222696956309,39.5933668289746
"19851",5,5,4,4,4,4,5,4,5,4,4,-0.0603770372597995,60.3885180108585
"19852",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19853",4,5,5,5,5,5,5,4,5,5,5,0.977628296472321,88.3183867650387
"19854",3,3,3,4,4,4,5,4,4,4,4,-0.966192436566394,36.0155168363988
"19855",3,3,3,4,5,5,4,4,4,4,4,-0.762680292555887,41.4914689219804
"19856",4,5,5,4,4,5,5,5,5,5,5,0.791935987647973,83.321917435274
"19857",3,3,3,3,5,4,5,4,4,4,3,-0.863822011226355,38.770023437802
"19858",5,3,3,3,3,3,3,4,4,4,4,-1.2079927582107,29.5093351928399
"19859",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19860",2,4,2,5,5,5,5,5,4,5,5,0.290430604665629,69.8277868455496
"19861",5,5,4,2,5,4,5,5,5,5,5,0.667040409802929,79.9613209298134
"19862",5,4,4,5,5,5,4,5,5,5,5,0.783491092574513,83.0946885344392
"19863",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19864",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19865",5,4,4,4,5,5,5,5,5,5,5,0.799692818428242,83.5306324183294
"19866",4,4,4,5,5,5,5,5,5,4,4,0.377774733311837,72.1779771290288
"19867",4,4,5,3,3,5,5,5,5,5,4,0.249674311884198,68.731147096889
"19868",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"19869",3,5,5,5,5,5,5,5,5,5,5,1.12087045170978,92.1726392104126
"19870",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19871",4,4,4,4,4,4,5,5,4,5,5,-0.0563611171356467,60.4965753766059
"19872",3,4,3,3,3,3,4,4,4,3,4,-1.39095558822146,24.5863086311935
"19873",4,4,4,5,5,4,4,3,4,3,3,-0.706659135969474,42.9988441734063
"19874",4,4,4,5,5,5,5,4,4,5,5,0.347253835415492,71.3567437068076
"19875",5,4,5,5,5,5,5,5,4,5,3,0.754933728724405,82.3262884131883
"19876",5,3,3,5,5,5,5,4,4,4,4,-0.0449593422652002,60.8033657806122
"19877",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19878",3,4,4,5,5,5,5,5,5,5,5,0.714100098302442,81.2275677213191
"19879",2,3,4,5,3,5,3,3,3,3,2,-1.18255828392877,30.1937069445455
"19880",4,4,3,5,5,5,5,5,5,5,5,0.712111619491595,81.1740632253376
"19881",5,4,4,5,5,5,5,5,5,5,5,1.00500165319863,89.0549285109065
"19882",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19883",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19884",2,2,4,5,4,5,5,5,4,4,5,-0.172327219688717,57.3762464929425
"19885",4,4,4,5,5,5,5,5,5,5,4,0.612205683550986,78.4858692557054
"19886",4,3,3,3,3,3,4,4,4,3,4,-1.40185875053124,24.2929345198844
"19887",4,5,4,5,5,5,5,5,5,5,5,1.00904376232632,89.1636905507128
"19888",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19889",5,5,5,4,5,5,5,5,5,5,5,1.20646317183558,94.4757039074229
"19890",4,5,2,5,4,5,5,5,5,5,4,0.474361924424511,74.7768728027268
"19891",4,4,5,5,5,5,3,4,4,4,3,-0.222043598085339,56.0385154828732
"19892",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19893",5,5,3,5,5,5,5,5,5,5,5,1.13100797517884,92.4454120862177
"19894",5,5,4,5,5,4,5,5,5,5,3,0.776783304054701,82.9142003934819
"19895",5,4,4,5,5,4,5,5,5,5,5,0.787079009471838,83.1912295104696
"19896",4,5,4,4,4,4,3,4,4,3,2,-0.909538000936358,37.5399318852114
"19897",4,4,4,5,5,5,5,5,5,5,5,0.797574529918853,83.4736351003696
"19898",4,3,3,4,4,4,3,3,3,3,2,-1.47283573299819,22.3831391263077
"19899",4,3,4,4,4,3,5,5,5,5,3,-0.227775154352053,55.8842950669617
"19900",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19901",5,3,2,5,5,2,3,4,3,3,5,-0.737711701101146,42.1633050481015
"19902",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19903",4,4,4,4,4,4,4,5,4,4,3,-0.734067565823514,42.2613587061312
"19904",5,5,5,5,3,3,3,3,3,3,3,-0.629454583179729,45.0762063569799
"19905",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19906",4,4,4,4,5,5,5,5,5,4,4,0.172465898541451,66.6536810364517
"19907",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19908",4,3,3,4,4,4,4,4,4,4,3,-1.14062465703083,31.3220255163153
"19909",5,5,5,5,5,5,4,5,4,4,4,0.546857541725343,76.7275304830544
"19910",4,4,4,4,5,4,4,4,4,4,4,-0.717288000312815,42.7128506659855
"19911",4,5,3,5,5,5,5,5,5,5,2,0.701815914074458,80.8970341083499
"19912",2,4,3,4,5,5,5,4,5,4,3,-0.317436577174036,53.471752770356
"19913",5,3,3,5,5,5,5,5,5,5,5,0.825161148845177,84.2159151455149
"19914",4,4,4,5,5,4,3,5,2,3,3,-0.615840915297559,45.4425127186677
"19915",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19916",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19917",5,4,4,5,5,5,5,4,5,5,5,0.778285066344758,82.9546086864821
"19918",4,4,4,5,5,5,5,5,4,4,4,0.154170625662346,66.1614055598912
"19919",5,5,5,5,5,5,4,5,5,5,5,1.19026144598185,94.0397600235328
"19920",5,5,5,5,5,5,5,5,4,5,5,1.18816789895647,93.9834284308624
"19921",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19922",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19923",4,5,4,4,5,5,5,5,5,5,4,0.618366081188066,78.6516286134715
"19924",3,5,5,5,5,5,5,5,5,5,4,0.935501605341913,87.1848733657484
"19925",4,4,4,5,5,5,5,5,4,3,2,0.0444435593520048,63.2089519825958
"19926",4,4,4,3,3,5,4,4,3,4,4,-0.938924105666513,36.7492326261249
"19927",4,4,4,5,5,5,4,4,4,4,4,-0.294056521815639,54.1008457589995
"19928",5,5,5,4,4,5,5,5,5,5,5,0.999363110927747,88.9032108458109
"19929",4,4,4,4,4,5,5,5,5,5,5,0.385165634240635,72.3768459461805
"19930",5,4,5,5,5,5,5,5,5,5,5,1.2003027741985,94.3099445496568
"19931",4,4,3,5,5,5,5,5,5,5,2,0.490346681666991,75.2069786580067
"19932",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19933",5,5,4,5,4,5,5,5,5,5,5,1.00937082469826,89.1724908996377
"19934",4,3,4,2,2,4,4,4,2,2,4,-1.48235860190421,22.1269049143388
"19935",5,4,3,4,5,5,4,4,5,5,5,0.266002760522999,69.1705007424058
"19936",4,5,4,5,5,5,5,5,5,5,4,0.823674915958453,84.1759247060486
"19937",5,4,2,3,3,5,5,3,5,5,2,-0.228478198889319,55.8653780720137
"19938",3,5,2,5,5,3,4,4,3,3,3,-0.801835065987139,40.4379216544509
"19939",4,2,5,3,3,3,3,3,3,3,2,-1.48543306158189,22.0441796599523
"19940",3,5,5,5,5,5,5,5,5,5,5,1.12087045170978,92.1726392104126
"19941",5,4,4,5,5,5,5,5,5,5,5,1.00500165319863,89.0549285109065
"19942",5,5,5,5,5,5,5,5,4,4,4,0.768368102349459,82.6877704595216
"19943",5,5,5,5,5,5,2,2,3,2,5,0.0464817086389559,63.2637929744829
"19944",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"19945",3,3,4,5,5,5,3,3,3,3,4,-0.804119623325602,40.3764504995819
"19946",4,4,4,5,5,4,3,3,3,3,5,-0.658821395141921,44.2860262132193
"19947",5,5,5,5,5,5,4,4,4,5,5,0.739940751478489,81.9228686299708
"19948",5,3,3,3,5,5,5,5,5,5,5,0.551518769963733,76.8529513153958
"19949",4,3,5,5,5,5,4,3,4,4,5,-0.0927170524907991,59.5183371441934
"19950",4,5,4,5,5,5,3,5,5,5,2,0.478876158064765,74.8983384147046
"19951",4,4,3,3,3,5,5,5,5,5,5,0.154279126824936,66.1643250277709
"19952",5,5,4,5,5,4,4,4,4,4,5,0.0922860365126792,64.496261464107
"19953",5,5,2,5,5,5,5,5,5,5,5,1.07425795497999,90.9184251195399
"19954",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19955",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19956",5,5,4,5,5,5,5,5,5,5,2,0.994705947781491,88.7778993939188
"19957",2,4,3,5,4,4,5,5,5,3,5,-0.161999897213403,57.6541263380109
"19958",4,4,3,5,5,5,4,3,4,4,5,-0.279103489991735,54.5031907207707
"19959",4,4,2,3,4,5,5,5,5,5,5,0.174619159503468,66.7116193669286
"19960",4,4,2,5,5,5,5,5,5,5,5,0.655361599292744,79.6470762586598
"19961",5,5,5,5,5,5,5,5,5,4,5,1.17734105636682,93.6921078733234
"19962",4,4,3,4,5,3,5,4,4,4,4,-0.660115963231059,44.2511929463294
"19963",5,5,3,4,4,4,4,4,4,3,5,-0.478916744446401,49.1267655802573
"19964",5,3,5,5,5,5,4,4,4,4,5,0.199662974905681,67.3854795625914
"19965",3,3,2,5,5,4,4,4,4,4,4,-0.832044121711142,39.6250790474428
"19966",5,5,4,5,5,5,5,5,5,5,2,0.994705947781491,88.7778993939188
"19967",4,4,2,2,4,5,5,5,5,5,5,0.116753706308537,65.1546191660485
"19968",5,5,5,5,5,4,5,5,5,5,5,1.19384936287918,94.1363009995631
"19969",5,5,5,5,5,5,5,5,5,2,5,1.10401008151321,91.7189730186948
"19970",4,4,4,5,5,5,3,3,3,3,5,-0.440898751415132,50.1497252136562
"19971",3,4,5,5,5,4,3,3,3,4,2,-0.69542866872946,43.3010251602168
"19972",5,5,5,5,5,5,4,5,5,5,5,1.19026144598185,94.0397600235328
"19973",4,5,4,3,4,4,4,4,4,4,4,-0.781252372924238,40.9917453171747
"19974",4,4,4,4,4,4,4,4,4,4,4,-0.924388061220647,37.1403576043736
"19975",4,4,4,4,4,4,3,3,3,3,3,-1.29299522864474,27.2221524916993
"19976",5,4,5,4,4,4,4,4,4,4,4,-0.521659816941001,47.9766670536608
"19977",5,4,5,5,5,5,4,4,4,4,4,0.108671722464007,64.9371552082868
"19978",2,4,3,3,5,4,5,4,2,3,3,-1.0345870120008,34.1752069137969
"19979",5,3,5,5,5,3,4,4,4,4,4,-0.282504128304078,54.4116888963989
"19980",2,3,3,2,5,3,5,5,5,5,3,-0.373663888155091,51.9588304711469
"19981",4,4,5,5,4,5,5,4,5,5,4,0.373690156789156,72.0680724084194
"19982",3,2,3,4,5,4,3,2,2,5,4,-1.17121181975941,30.4990090897038
"19983",3,5,3,4,5,4,5,5,4,4,2,-0.262925053927769,54.9385079404711
"19984",5,5,5,5,5,5,3,5,5,5,5,1.10336934016902,91.7017324313228
"19985",5,2,4,3,3,4,2,3,3,3,3,-1.47107495342668,22.4305168619892
"19986",2,3,3,3,3,4,4,4,4,4,4,-1.39097904954016,24.5856773516318
"19987",5,3,2,5,3,3,5,3,4,5,2,-0.569615778425452,46.6863040211074
"19988",4,3,4,4,4,4,3,4,4,4,2,-1.14205385241641,31.2835697991373
"19989",3,4,2,5,4,4,4,4,4,4,4,-0.944766588692781,36.5920274761904
"19990",5,5,4,5,5,5,4,5,5,4,5,0.76052937474283,82.4768518581058
"19991",4,2,3,3,5,5,5,5,4,5,5,0.0514253891271856,63.3968138200526
"19992",4,4,5,5,4,5,4,4,4,4,5,-0.120486615355733,58.7711345808021
"19993",4,4,4,5,4,3,5,4,4,4,3,-0.612840370397983,45.5232491296598
"19994",5,5,4,3,5,5,5,5,5,5,5,0.942828506724651,87.3820201311305
"19995",3,5,4,5,5,5,3,5,3,3,5,-0.00123445965350094,61.9798821172342
"19996",4,5,4,5,4,3,5,4,5,5,5,0.278428857722726,69.5048528431481
"19997",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"19998",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"19999",4,4,3,5,5,5,5,4,4,4,4,-0.158008871618782,57.7615138604348
"20000",3,4,4,5,5,5,5,5,5,5,5,0.714100098302442,81.2275677213191
"20001",4,4,4,3,3,3,4,4,4,3,2,-1.25841433763453,28.1526291626092
"20002",5,5,3,5,3,5,5,5,3,5,5,0.536178662559915,76.4401912143246
"20003",2,3,2,5,5,3,5,5,3,2,5,-0.495542262379422,48.6794186170485
"20004",5,5,5,3,5,5,5,5,5,5,5,1.13812962772452,92.6370361698808
"20005",3,4,4,5,5,4,4,4,4,4,4,-0.59545359715884,45.9910793795122
"20006",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"20007",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"20008",5,5,5,5,5,4,5,5,4,4,4,0.550445458622668,76.8240714590847
"20009",4,4,4,5,5,4,3,3,4,4,2,-0.720220266928706,42.6339514358249
"20010",3,3,5,5,5,5,5,5,5,2,5,0.507261700283368,75.6621152884046
"20011",5,5,4,5,5,5,5,5,5,5,5,1.21647088560609,94.7449839612497
"20012",4,3,3,5,5,4,4,4,4,4,4,-0.69181966989588,43.3981333931711
"20013",5,4,5,5,4,5,4,5,5,5,2,0.549927214841948,76.8101269442467
"20014",4,4,5,5,5,5,5,5,4,4,4,0.349471746662217,71.4164215986415
"20015",5,5,5,5,5,5,2,5,4,5,5,0.803121725279732,83.622894871344
"20016",3,3,2,5,3,3,5,5,3,2,3,-0.943644858628028,36.6222101471922
"20017",5,5,5,5,5,5,3,5,5,5,5,1.10336934016902,91.7017324313228
"20018",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"20019",4,5,5,5,5,5,3,5,4,4,5,0.4379071590006,73.7959753249716
"20020",4,4,4,5,5,4,5,5,5,5,5,0.579651886192063,77.6099360999327
"20021",5,5,4,4,4,5,5,5,4,4,2,0.124261994214632,65.3566465439154
"20022",5,4,5,5,5,5,5,5,5,5,5,1.2003027741985,94.3099445496568
"20023",3,3,3,4,5,4,4,4,3,4,4,-1.06763802746689,33.2858949862355
"20024",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"20025",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"20026",5,3,5,5,5,5,4,4,4,4,4,0.0142941285378137,62.3977137179272
"20027",4,4,4,3,5,5,5,5,5,5,5,0.52393215103741,76.1106712702504
"20028",5,5,5,5,5,5,5,5,4,4,5,0.953736948717326,87.6755363041858
"20029",5,5,5,5,5,5,5,4,4,5,4,0.776082465734737,82.8953427617738
"20030",4,4,5,2,5,4,5,5,5,5,5,0.443445175115559,73.9449881076837
"20031",2,2,3,4,3,2,4,3,4,3,4,-1.6846713431101,16.6832254595692
"20032",5,5,5,5,5,5,5,5,5,5,5,1.41177200660597,100
"20033",5,5,4,5,5,4,5,5,5,5,5,0.998548241879304,88.8812849608128
"20034",5,5,5,5,5,5,5,5,4,5,5,1.18816789895647,93.9834284308624
"20035",5,4,4,4,4,5,5,5,5,5,3,0.370827819695807,71.9910547893865
"20036",5,5,4,5,4,4,4,4,3,4,4,-0.387217961947235,51.5941276225228
