vid,ingreso_viv,mes_info,mes_fov,mes_insp,mes_fp,mes_onl,mes_fa,gas_tot,prop_gasto
8092_16,200,NA,NA,NA,NA,NA,NA,0,0
8092_17,16200,NA,NA,NA,NA,NA,NA,0,0
8092_18,4400,NA,NA,NA,NA,NA,NA,0,0
8092_19,NA,NA,NA,NA,NA,NA,NA,0,NA
8092_2,5500,NA,NA,NA,NA,NA,NA,0,0
8092_20,4800,NA,NA,NA,NA,NA,NA,0,0
8092_3,1800,NA,NA,NA,NA,NA,NA,0,0
8092_4,4560,NA,NA,NA,NA,NA,NA,0,0
8092_5,6000,NA,NA,NA,NA,NA,NA,0,0
8092_8,6000,NA,NA,NA,NA,NA,NA,0,0
8092_9,1600,NA,NA,NA,NA,NA,NA,0,0
8093_1,14000,NA,NA,NA,NA,NA,NA,0,0
8093_10,NA,NA,NA,NA,NA,NA,NA,0,NA
8093_11,4860,NA,NA,NA,NA,NA,NA,0,0
8093_12,8000,NA,NA,NA,NA,NA,NA,0,0
8093_13,20000,NA,NA,NA,NA,NA,NA,0,0
8093_14,10800,NA,NA,NA,NA,NA,NA,0,0
8093_15,10800,NA,NA,NA,NA,NA,NA,0,0
8093_16,3600,NA,NA,NA,NA,NA,NA,0,0
8093_17,6200,NA,NA,NA,NA,NA,NA,0,0
8093_18,6800,NA,NA,NA,NA,NA,NA,0,0
8093_19,5200,NA,NA,NA,NA,NA,NA,0,0
8093_2,12400,NA,NA,NA,NA,NA,NA,0,0
8093_20,NA,NA,NA,NA,NA,NA,NA,0,NA
8093_3,11600,NA,NA,NA,NA,NA,NA,0,0
8093_4,12800,NA,NA,NA,NA,NA,NA,0,0
8093_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8093_6,3200,NA,NA,NA,NA,NA,NA,0,0
8093_7,NA,2051.9666666666667,NA,NA,NA,NA,NA,2051.9666666666667,NA
8093_8,16800,NA,NA,NA,NA,NA,NA,0,0
8093_9,2800,NA,NA,NA,NA,NA,NA,0,0
8094_1,7900,NA,NA,NA,NA,NA,NA,0,0
8094_10,NA,NA,NA,NA,NA,NA,NA,0,NA
8094_11,1600,NA,NA,NA,NA,NA,NA,0,0
8094_12,6100,NA,NA,NA,NA,NA,NA,0,0
8094_13,2000,NA,NA,NA,NA,NA,NA,0,0
8094_14,NA,NA,NA,NA,NA,NA,NA,0,NA
8094_15,3200,NA,NA,NA,NA,NA,NA,0,0
8094_16,4000,NA,NA,NA,NA,NA,NA,0,0
8094_18,4000,NA,NA,NA,NA,NA,NA,0,0
8094_19,3700,NA,NA,NA,NA,NA,NA,0,0
8094_2,3000,NA,NA,NA,NA,NA,NA,0,0
8094_20,4200,NA,NA,NA,NA,NA,NA,0,0
8094_3,4500,NA,NA,NA,NA,NA,NA,0,0
8094_4,5600,NA,NA,NA,NA,NA,NA,0,0
8094_5,5760,NA,NA,NA,NA,NA,NA,0,0
8094_6,10450,NA,NA,NA,NA,NA,NA,0,0
8094_7,4500,NA,NA,NA,NA,NA,NA,0,0
8094_8,3200,NA,NA,NA,NA,NA,NA,0,0
8094_9,3000,NA,NA,NA,NA,NA,NA,0,0
8095_3,98000,NA,NA,NA,NA,NA,NA,0,0
8095_5,30000,NA,NA,NA,NA,NA,NA,0,0
8096_1,8000,NA,NA,NA,NA,NA,NA,0,0
8096_4,52000,2051.2820512820513,NA,NA,NA,NA,NA,2051.2820512820513,0.03944773175542406
8096_5,11600,NA,NA,NA,NA,NA,NA,0,0
8097_1,NA,156.66666666666666,1116.6666666666667,NA,NA,NA,NA,1273.3333333333335,NA
8097_2,16000,NA,NA,NA,NA,NA,NA,0,0
8097_3,22000,1367.283950617284,NA,NA,NA,NA,NA,1367.283950617284,0.062149270482603824
8097_4,16000,NA,NA,NA,NA,NA,NA,0,0
8097_5,22000,1432.6647564469913,NA,NA,NA,NA,NA,1432.6647564469913,0.06512112529304506
8098_2,28000,NA,NA,NA,NA,NA,NA,0,0
8098_4,34000,NA,NA,NA,NA,NA,NA,0,0
8098_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8099_1,40000,NA,NA,NA,NA,NA,NA,0,0
8099_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8099_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8099_4,30000,NA,NA,NA,NA,NA,NA,0,0
8099_5,46000,NA,NA,NA,NA,NA,NA,0,0
81_1,NA,NA,NA,NA,NA,NA,NA,0,NA
81_2,10000,NA,NA,NA,NA,NA,NA,0,0
81_3,NA,NA,NA,NA,NA,NA,NA,0,NA
81_4,NA,NA,NA,NA,NA,NA,NA,0,NA
81_5,NA,NA,NA,NA,NA,NA,NA,0,NA
810_1,4800,NA,NA,NA,NA,NA,NA,0,0
810_10,4800,NA,NA,NA,NA,NA,NA,0,0
810_12,8000,NA,NA,NA,NA,NA,NA,0,0
810_13,NA,NA,NA,NA,NA,NA,NA,0,NA
810_14,18000,NA,NA,NA,NA,NA,NA,0,0
810_15,12000,NA,NA,NA,NA,NA,NA,0,0
810_16,6000,NA,NA,NA,NA,NA,NA,0,0
810_17,11520,NA,NA,NA,NA,NA,NA,0,0
810_18,12000,NA,NA,NA,NA,NA,NA,0,0
810_19,11200,NA,NA,NA,NA,NA,NA,0,0
810_2,4000,NA,NA,NA,NA,NA,NA,0,0
810_20,8000,NA,NA,NA,NA,NA,NA,0,0
810_3,14400,NA,NA,NA,NA,NA,NA,0,0
810_4,3600,NA,NA,NA,NA,NA,NA,0,0
810_6,NA,NA,NA,NA,NA,NA,NA,0,NA
810_8,14400,NA,NA,NA,NA,NA,NA,0,0
810_9,5600,NA,NA,NA,NA,NA,NA,0,0
8100_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8100_2,32000,NA,NA,NA,NA,NA,NA,0,0
8100_3,3200,NA,NA,NA,NA,NA,NA,0,0
8100_4,12000,NA,NA,NA,NA,NA,NA,0,0
8100_5,13000,NA,NA,NA,NA,NA,NA,0,0
8101_1,20000,NA,NA,NA,NA,NA,NA,0,0
8101_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8101_3,45000,2000,NA,NA,NA,NA,NA,2000,0.044444444444444446
8101_4,17000,NA,NA,NA,NA,NA,NA,0,0
8101_5,7000,NA,NA,NA,NA,NA,NA,0,0
8102_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8102_2,4760,NA,NA,NA,NA,NA,NA,0,0
8102_3,25000,1041.6666666666667,NA,NA,1041.6666666666667,NA,NA,2083.3333333333335,0.08333333333333334
8102_4,4800,NA,NA,NA,NA,NA,NA,0,0
8103_1,15000,3777.777777777778,NA,NA,NA,NA,NA,3777.777777777778,0.2518518518518519
8103_2,7400,NA,NA,NA,NA,NA,NA,0,0
8103_3,20500,NA,NA,NA,NA,NA,NA,0,0
8103_4,6000,833.3333333333334,NA,NA,NA,NA,NA,833.3333333333334,0.1388888888888889
8103_5,4000,NA,NA,NA,NA,NA,NA,0,0
8104_1,30000,NA,NA,NA,NA,NA,NA,0,0
8104_2,50000,NA,NA,NA,NA,NA,NA,0,0
8104_3,20000,NA,NA,NA,NA,NA,NA,0,0
8104_4,10000,NA,NA,NA,NA,NA,NA,0,0
8105_1,14000,NA,NA,NA,NA,NA,NA,0,0
8105_2,14000,NA,NA,NA,NA,NA,NA,0,0
8105_3,6000,NA,NA,NA,NA,NA,NA,0,0
8105_4,8200,NA,NA,NA,NA,NA,NA,0,0
8105_5,2000,NA,NA,NA,NA,NA,NA,0,0
8106_2,10800,789.2156862745098,NA,NA,NA,NA,NA,789.2156862745098,0.07307552650689905
8106_3,22000,NA,NA,NA,NA,NA,NA,0,0
8106_4,10000,NA,NA,NA,NA,NA,NA,0,0
8106_5,15000,NA,NA,NA,NA,NA,NA,0,0
8107_1,17200,NA,NA,NA,NA,NA,NA,0,0
8107_4,1700,NA,NA,NA,NA,NA,NA,0,0
8107_5,3740,NA,NA,NA,NA,NA,NA,0,0
8108_2,6000,614.1975308641976,NA,NA,NA,NA,NA,614.1975308641976,0.10236625514403293
8108_3,8000,308.641975308642,NA,NA,NA,NA,NA,308.641975308642,0.038580246913580245
8108_4,12000,NA,NA,NA,NA,NA,NA,0,0
8109_1,6000,NA,NA,NA,NA,NA,NA,0,0
8109_2,10800,NA,NA,NA,NA,NA,NA,0,0
8109_4,14400,657.7609329446065,NA,NA,NA,NA,NA,657.7609329446065,0.04567784256559767
8109_5,7200,NA,NA,NA,NA,NA,NA,0,0
811_1,18000,NA,NA,NA,NA,NA,NA,0,0
811_10,21200,NA,NA,NA,NA,NA,NA,0,0
811_11,1200,NA,NA,NA,NA,NA,NA,0,0
811_12,6000,NA,NA,NA,NA,NA,NA,0,0
811_13,10800,NA,NA,NA,NA,NA,NA,0,0
811_14,8000,NA,NA,NA,NA,NA,NA,0,0
811_15,5200,NA,NA,NA,NA,NA,NA,0,0
811_17,14800,NA,NA,NA,NA,NA,NA,0,0
811_18,NA,NA,NA,NA,NA,NA,NA,0,NA
811_19,NA,NA,NA,NA,NA,NA,NA,0,NA
811_2,NA,1515.1515151515152,NA,NA,NA,NA,NA,1515.1515151515152,NA
811_20,4000,NA,NA,NA,NA,NA,NA,0,0
811_4,3600,NA,NA,NA,NA,NA,NA,0,0
811_5,8000,NA,NA,NA,NA,NA,NA,0,0
811_6,20000,NA,NA,NA,NA,NA,NA,0,0
811_7,8400,NA,NA,NA,NA,NA,NA,0,0
811_8,4800,NA,NA,NA,NA,NA,NA,0,0
8110_1,12000,98.21428571428571,NA,NA,NA,NA,NA,98.21428571428571,0.008184523809523808
8110_2,6000,1058.6206896551723,NA,NA,NA,NA,NA,1058.6206896551723,0.17643678160919538
8110_4,5200,509.25925925925924,NA,NA,NA,NA,NA,509.25925925925924,0.09793447293447292
8110_5,15000,1184.5238095238096,NA,NA,NA,NA,NA,1184.5238095238096,0.07896825396825398
8111_1,15000,2545.977011494253,NA,NA,NA,NA,NA,2545.977011494253,0.16973180076628352
8111_2,16000,NA,NA,NA,NA,NA,NA,0,0
8111_3,50000,NA,NA,NA,NA,NA,NA,0,0
8111_4,8000,NA,NA,NA,NA,NA,NA,0,0
8111_5,4000,NA,NA,NA,NA,NA,NA,0,0
8112_1,33000,3235.294117647059,NA,NA,NA,NA,NA,3235.294117647059,0.09803921568627452
8112_2,4000,NA,NA,NA,NA,NA,NA,0,0
8112_3,8000,2361.1111111111113,NA,NA,NA,NA,NA,2361.1111111111113,0.2951388888888889
8112_4,18800,1312.0567375886526,NA,NA,NA,NA,277.77777777777777,1589.8345153664304,0.08456566571098034
8112_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8113_1,19000,1069.047619047619,NA,NA,NA,NA,NA,1069.047619047619,0.056265664160401005
8113_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8113_3,28800,NA,NA,NA,NA,NA,NA,0,0
8113_4,3400,NA,NA,NA,NA,NA,NA,0,0
8113_5,20000,NA,NA,NA,NA,NA,NA,0,0
8114_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8114_2,20000,5855.855855855856,NA,NA,NA,NA,NA,5855.855855855856,0.2927927927927928
8114_3,52000,NA,NA,NA,NA,NA,NA,0,0
8114_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8114_5,20000,NA,NA,NA,NA,NA,NA,0,0
8115_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8115_3,28000,NA,NA,NA,NA,NA,NA,0,0
8115_4,8000,NA,NA,NA,NA,NA,NA,0,0
8115_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8116_1,6000,NA,NA,NA,NA,NA,NA,0,0
8116_2,7000,NA,NA,NA,NA,NA,NA,0,0
8116_3,8000,NA,NA,NA,NA,NA,NA,0,0
8116_4,16000,NA,NA,NA,NA,NA,NA,0,0
8116_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8117_1,10400,NA,NA,NA,NA,NA,NA,0,0
8117_2,36000,NA,NA,NA,NA,NA,NA,0,0
8117_3,18000,NA,NA,NA,NA,NA,NA,0,0
8117_4,14400,NA,NA,NA,NA,NA,NA,0,0
8117_5,6000,508.3333333333333,NA,NA,NA,NA,NA,508.3333333333333,0.08472222222222221
8118_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8118_3,19600,NA,NA,NA,NA,NA,NA,0,0
8118_4,10000,NA,NA,NA,NA,NA,NA,0,0
8118_5,14500,NA,NA,NA,NA,NA,NA,0,0
8119_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8119_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8119_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8119_5,9600,NA,NA,NA,NA,NA,NA,0,0
812_10,12800,NA,NA,NA,NA,NA,NA,0,0
812_11,14000,NA,NA,NA,NA,NA,NA,0,0
812_12,18000,NA,NA,NA,NA,NA,NA,0,0
812_13,2000,NA,NA,NA,NA,NA,NA,0,0
812_15,12000,NA,NA,NA,NA,NA,NA,0,0
812_16,12000,NA,NA,NA,NA,NA,NA,0,0
812_17,8000,NA,NA,NA,NA,NA,NA,0,0
812_18,12000,NA,NA,NA,NA,NA,NA,0,0
812_19,13000,NA,NA,NA,NA,NA,NA,0,0
812_2,NA,NA,NA,NA,NA,NA,NA,0,NA
812_20,8000,NA,NA,NA,NA,NA,NA,0,0
812_3,14000,NA,NA,NA,NA,NA,NA,0,0
812_4,8000,NA,NA,NA,NA,NA,NA,0,0
812_5,14000,NA,NA,NA,NA,NA,NA,0,0
812_8,1200,NA,NA,NA,NA,NA,NA,0,0
8120_1,6000,NA,NA,NA,NA,NA,NA,0,0
8120_2,25000,NA,NA,NA,NA,NA,NA,0,0
8120_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8120_4,10000,NA,NA,NA,NA,NA,NA,0,0
8120_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8121_1,19000,1369.047619047619,NA,NA,NA,NA,NA,1369.047619047619,0.07205513784461152
8121_2,24000,NA,NA,NA,NA,NA,NA,0,0
8121_3,33000,NA,NA,NA,NA,NA,NA,0,0
8121_4,12000,933.3333333333334,NA,NA,NA,NA,NA,933.3333333333334,0.07777777777777778
8121_5,1200,NA,NA,NA,NA,NA,NA,0,0
8122_1,14000,NA,NA,NA,NA,NA,NA,0,0
8122_2,8000,NA,NA,NA,NA,NA,NA,0,0
8122_4,11600,NA,NA,NA,NA,NA,NA,0,0
8123_1,8000,NA,NA,NA,NA,NA,NA,0,0
8123_2,4800,NA,NA,NA,NA,NA,NA,0,0
8123_3,3800,NA,NA,NA,NA,NA,NA,0,0
8123_4,10000,NA,NA,NA,NA,NA,NA,0,0
8123_5,18400,NA,NA,NA,NA,NA,NA,0,0
8124_1,43600,NA,NA,NA,NA,NA,NA,0,0
8124_2,10000,NA,NA,NA,NA,NA,NA,0,0
8124_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8124_4,28000,NA,NA,NA,NA,NA,NA,0,0
8124_5,24800,NA,NA,NA,NA,NA,NA,0,0
8125_1,8000,NA,NA,NA,NA,NA,NA,0,0
8125_2,4000,NA,NA,NA,NA,NA,NA,0,0
8125_5,8000,NA,NA,NA,NA,NA,NA,0,0
8126_1,4800,NA,NA,NA,NA,NA,NA,0,0
8126_2,7200,NA,NA,NA,NA,NA,NA,0,0
8126_3,4000,NA,NA,NA,NA,NA,NA,0,0
8126_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8126_5,23000,NA,NA,NA,NA,NA,NA,0,0
8127_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8127_2,18400,NA,NA,NA,NA,NA,NA,0,0
8127_3,9600,NA,NA,NA,NA,NA,NA,0,0
8127_4,8000,NA,NA,NA,NA,NA,NA,0,0
8127_5,23000,NA,NA,NA,NA,NA,NA,0,0
8128_1,3400,NA,NA,NA,NA,NA,NA,0,0
8128_2,12000,NA,NA,NA,NA,NA,NA,0,0
8128_4,10800,NA,NA,NA,NA,NA,NA,0,0
8129_1,6000,NA,NA,NA,NA,NA,NA,0,0
8129_2,8000,NA,NA,NA,NA,NA,NA,0,0
8129_3,6000,NA,NA,NA,NA,NA,NA,0,0
8129_4,8800,NA,NA,NA,NA,NA,NA,0,0
8129_5,NA,NA,NA,NA,NA,NA,NA,0,NA
813_1,8000,NA,NA,NA,NA,NA,NA,0,0
813_12,11200,NA,NA,NA,NA,NA,NA,0,0
813_13,9000,NA,NA,NA,NA,NA,NA,0,0
813_14,24000,NA,NA,NA,NA,NA,NA,0,0
813_15,NA,NA,NA,NA,NA,NA,NA,0,NA
813_17,8000,NA,NA,NA,NA,NA,NA,0,0
813_18,6000,NA,NA,NA,NA,NA,NA,0,0
813_19,10000,NA,NA,NA,NA,NA,NA,0,0
813_2,NA,NA,NA,NA,NA,NA,NA,0,NA
813_3,NA,NA,NA,NA,NA,NA,NA,0,NA
813_4,12000,NA,NA,NA,NA,NA,NA,0,0
813_5,7200,NA,NA,NA,NA,NA,NA,0,0
813_7,12000,NA,NA,NA,NA,NA,NA,0,0
813_8,14000,NA,NA,NA,NA,NA,NA,0,0
813_9,10000,NA,NA,NA,NA,NA,NA,0,0
8130_1,19400,NA,NA,NA,NA,NA,NA,0,0
8130_3,18600,2211.5384615384614,NA,NA,NA,NA,NA,2211.5384615384614,0.11889991728701406
8130_4,34000,490.19607843137254,NA,NA,NA,NA,NA,490.19607843137254,0.01441753171856978
8130_5,11600,NA,NA,NA,NA,NA,NA,0,0
8131_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8131_2,8000,NA,NA,NA,NA,NA,NA,0,0
8131_3,1600,NA,NA,NA,NA,NA,NA,0,0
8131_4,4800,NA,NA,NA,NA,NA,NA,0,0
8131_5,8400,NA,NA,NA,NA,NA,NA,0,0
8132_2,30000,NA,NA,NA,NA,NA,NA,0,0
8132_3,14800,NA,NA,NA,NA,NA,NA,0,0
8132_5,10800,NA,NA,NA,NA,NA,NA,0,0
8133_1,9200,NA,NA,NA,NA,NA,NA,0,0
8133_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8133_3,4800,NA,NA,NA,NA,NA,NA,0,0
8133_4,5200,NA,NA,NA,NA,NA,NA,0,0
8133_5,18000,NA,NA,NA,NA,NA,NA,0,0
8134_1,20200,2800,NA,NA,NA,NA,NA,2800,0.13861386138613863
8134_2,28400,NA,NA,NA,NA,NA,NA,0,0
8134_3,9600,NA,NA,NA,NA,NA,NA,0,0
8134_4,12000,NA,NA,NA,NA,NA,NA,0,0
8134_5,20000,NA,NA,NA,NA,NA,NA,0,0
8135_1,6800,NA,NA,NA,NA,NA,NA,0,0
8135_2,15000,NA,NA,NA,NA,NA,NA,0,0
8135_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8135_4,20000,NA,NA,NA,NA,NA,NA,0,0
8135_5,2000,NA,NA,NA,NA,NA,NA,0,0
8136_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8136_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8136_3,8800,NA,NA,NA,NA,NA,NA,0,0
8136_4,7200,2978.3333333333335,NA,NA,NA,NA,NA,2978.3333333333335,0.4136574074074074
8136_5,7200,NA,NA,NA,NA,NA,NA,0,0
8137_1,9600,NA,NA,NA,NA,NA,NA,0,0
8137_2,15600,3040.40404040404,NA,NA,NA,NA,NA,3040.40404040404,0.19489769489769487
8137_4,12000,1388.888888888889,NA,NA,NA,NA,NA,1388.888888888889,0.11574074074074074
8137_5,NA,4166.666666666667,NA,NA,NA,NA,NA,4166.666666666667,NA
8138_1,16000,784.3137254901961,NA,NA,NA,NA,NA,784.3137254901961,0.04901960784313726
8138_2,6000,NA,NA,NA,NA,NA,NA,0,0
8138_3,4400,NA,NA,NA,NA,NA,NA,0,0
8138_4,800,NA,NA,NA,NA,NA,NA,0,0
8138_5,6000,NA,NA,NA,NA,NA,NA,0,0
8139_1,17000,NA,NA,NA,NA,NA,NA,0,0
8139_3,6000,NA,NA,NA,NA,NA,NA,0,0
8139_4,15000,NA,NA,NA,NA,NA,NA,0,0
8139_5,NA,NA,NA,NA,NA,NA,NA,0,NA
814_1,15200,NA,NA,NA,NA,NA,NA,0,0
814_10,4000,NA,NA,NA,NA,NA,NA,0,0
814_11,8000,NA,NA,NA,NA,NA,NA,0,0
814_12,NA,2314.814814814815,NA,NA,NA,NA,NA,2314.814814814815,NA
814_13,8000,NA,NA,NA,NA,NA,NA,0,0
814_14,3600,NA,NA,NA,NA,NA,NA,0,0
814_15,24000,1388.888888888889,NA,NA,NA,NA,NA,1388.888888888889,0.05787037037037037
814_16,14000,NA,NA,NA,NA,NA,NA,0,0
814_18,17600,NA,NA,NA,NA,NA,NA,0,0
814_19,8000,NA,NA,NA,NA,NA,NA,0,0
814_2,21000,NA,NA,NA,NA,NA,NA,0,0
814_20,42000,NA,NA,NA,NA,NA,NA,0,0
814_3,12000,NA,NA,NA,NA,NA,NA,0,0
814_5,22000,NA,NA,NA,NA,NA,NA,0,0
814_6,7000,NA,NA,NA,NA,NA,NA,0,0
814_7,12000,NA,NA,NA,NA,NA,NA,0,0
814_9,24000,NA,NA,NA,NA,NA,NA,0,0
8140_1,8000,NA,NA,NA,NA,NA,NA,0,0
8140_2,6000,NA,NA,NA,NA,NA,NA,0,0
8140_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8140_4,23400,NA,NA,NA,NA,NA,NA,0,0
8140_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8141_1,16000,NA,NA,NA,NA,NA,NA,0,0
8141_3,12000,NA,NA,NA,NA,NA,NA,0,0
8141_4,8000,NA,NA,NA,NA,NA,NA,0,0
8141_5,15000,NA,NA,NA,NA,NA,NA,0,0
8142_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8142_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8142_4,4000,NA,NA,NA,NA,NA,NA,0,0
8142_5,20000,NA,NA,NA,NA,NA,NA,0,0
8143_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8143_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8144_1,7000,NA,NA,NA,NA,NA,NA,0,0
8144_2,6000,NA,NA,NA,NA,NA,NA,0,0
8144_3,7080,NA,NA,NA,NA,NA,NA,0,0
8144_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8145_1,62000,NA,NA,NA,NA,NA,NA,0,0
8145_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8145_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8145_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8145_5,18000,NA,NA,NA,NA,NA,NA,0,0
8146_2,19500,NA,NA,NA,NA,NA,NA,0,0
8146_3,24000,NA,NA,NA,NA,NA,NA,0,0
8146_4,17800,NA,NA,NA,NA,NA,NA,0,0
8146_5,11200,NA,NA,NA,NA,NA,NA,0,0
8147_1,3800,NA,NA,NA,NA,NA,NA,0,0
8147_2,NA,NA,NA,NA,NA,NA,NA,0,NA
8147_3,2000,3333.3333333333335,NA,NA,NA,NA,NA,3333.3333333333335,1.6666666666666667
8147_4,10400,NA,NA,NA,NA,NA,NA,0,0
8147_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8148_1,9400,NA,NA,NA,NA,NA,NA,0,0
8148_2,43000,NA,NA,NA,NA,NA,NA,0,0
8148_3,16400,NA,NA,NA,NA,NA,NA,0,0
8148_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8149_1,34000,NA,NA,NA,NA,NA,NA,0,0
8149_2,10000,NA,NA,NA,NA,NA,NA,0,0
8149_3,16000,NA,NA,NA,NA,NA,NA,0,0
8149_4,16000,NA,NA,NA,NA,NA,NA,0,0
8149_5,14000,NA,NA,NA,NA,NA,NA,0,0
815_1,11200,NA,NA,NA,NA,NA,NA,0,0
815_11,31400,NA,NA,NA,NA,NA,NA,0,0
815_12,23600,NA,NA,NA,NA,NA,NA,0,0
815_13,10000,NA,NA,NA,NA,NA,NA,0,0
815_14,7200,NA,NA,NA,NA,NA,NA,0,0
815_15,16000,NA,NA,NA,NA,NA,NA,0,0
815_16,15000,NA,NA,NA,NA,NA,NA,0,0
815_17,14400,NA,NA,NA,NA,NA,NA,0,0
815_19,12000,NA,NA,NA,NA,NA,NA,0,0
815_2,4000,NA,NA,NA,NA,NA,NA,0,0
815_20,12000,NA,NA,NA,NA,NA,NA,0,0
815_3,17000,NA,NA,NA,NA,NA,NA,0,0
815_4,8000,NA,NA,NA,NA,NA,NA,0,0
815_5,24000,NA,NA,NA,NA,NA,NA,0,0
815_6,4800,NA,NA,NA,NA,NA,NA,0,0
815_7,6000,NA,NA,NA,NA,NA,NA,0,0
815_8,10000,NA,NA,NA,NA,NA,NA,0,0
815_9,9000,NA,NA,NA,NA,NA,NA,0,0
8150_1,5000,NA,NA,NA,NA,NA,NA,0,0
8150_2,19000,NA,NA,NA,NA,NA,NA,0,0
8150_3,7000,NA,NA,NA,NA,NA,NA,0,0
8150_4,22000,NA,NA,NA,NA,NA,NA,0,0
8150_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8151_1,5200,NA,NA,NA,NA,NA,NA,0,0
8151_3,20000,NA,NA,NA,NA,NA,NA,0,0
8151_5,6000,NA,NA,NA,NA,NA,NA,0,0
8152_1,18800,NA,NA,NA,NA,NA,NA,0,0
8152_2,12000,NA,NA,NA,NA,NA,NA,0,0
8152_3,9000,NA,NA,NA,NA,NA,NA,0,0
8152_4,20000,NA,NA,NA,NA,NA,NA,0,0
8153_1,12000,NA,NA,NA,NA,NA,NA,0,0
8153_2,3000,NA,NA,NA,NA,NA,NA,0,0
8153_3,14000,NA,NA,NA,NA,NA,NA,0,0
8153_4,7000,NA,NA,NA,NA,NA,NA,0,0
8153_5,4800,1530,NA,NA,NA,NA,NA,1530,0.31875
8154_1,NA,NA,NA,NA,NA,NA,NA,0,NA
8154_2,8000,NA,NA,NA,NA,NA,NA,0,0
8154_3,18000,NA,NA,NA,NA,NA,NA,0,0
8154_4,9200,NA,NA,NA,NA,NA,NA,0,0
8154_5,15000,1111.111111111111,NA,NA,NA,NA,NA,1111.111111111111,0.07407407407407407
8155_1,3600,NA,NA,NA,NA,NA,NA,0,0
8155_2,5600,NA,NA,NA,NA,NA,NA,0,0
8155_3,6000,NA,NA,NA,NA,NA,NA,0,0
8155_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8155_5,NA,1250,NA,NA,NA,NA,NA,1250,NA
8156_1,4000,NA,NA,NA,NA,NA,NA,0,0
8156_2,8000,NA,NA,NA,NA,NA,NA,0,0
8156_3,10000,NA,NA,NA,NA,NA,NA,0,0
8156_4,18400,NA,NA,NA,NA,NA,NA,0,0
8157_2,7600,NA,NA,NA,NA,NA,NA,0,0
8157_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8157_5,NA,NA,NA,NA,NA,NA,NA,0,NA
8158_1,42000,NA,NA,NA,NA,NA,NA,0,0
8158_2,12000,3703.703703703704,NA,NA,NA,NA,NA,3703.703703703704,0.308641975308642
8158_3,9000,NA,NA,NA,NA,NA,NA,0,0
8158_4,30000,5000,NA,NA,NA,NA,NA,5000,0.16666666666666666
8158_5,18400,NA,NA,NA,NA,NA,NA,0,0
8159_1,9200,NA,NA,NA,NA,NA,NA,0,0
8159_2,8800,NA,NA,NA,NA,NA,NA,0,0
8159_3,NA,NA,NA,NA,NA,NA,NA,0,NA
8159_4,NA,NA,NA,NA,NA,NA,NA,0,NA
8159_5,10000,NA,NA,NA,NA,NA,NA,0,0
816_1,NA,NA,NA,NA,NA,NA,NA,0,NA
816_10,30400,NA,NA,NA,NA,NA,NA,0,0
816_11,7000,NA,NA,NA,NA,NA,NA,0,0
816_12,4800,NA,NA,NA,NA,NA,NA,0,0
816_13,16600,NA,NA,NA,NA,NA,NA,0,0
816_14,15000,NA,NA,NA,NA,NA,NA,0,0
816_16,NA,NA,NA,NA,NA,NA,NA,0,NA
